Year,LocationAbbr,LocationDesc,Class,Topic,Question,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,AK,Alaska,Maternal Experiences,Stress,Indicator of any trauma-related stressors reported,PRAMS,YES,%,Percentage,29.8,,,,18.2,44.8,28,Hispanic,Maternal Race/Ethnicity,"(64.845079957001, -147.722059036)",CLA12,TOP48,QUO212,2,ETH2,BOC6,RES40
2007,ME,Maine,Maternal Behavior/Health,Oral Health,During your most recent pregnancy  did you need to see a dentist for a problem?,PRAMS,YES,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA9,TOP33,QUO93,23,ETH2,BOC6,RES40
2007,MI,Michigan,Maternal Behavior/Health,Morbidity - Maternal,Indicator of whether mother reported having gestational diabetes (years 2004-2008),PRAMS,YES,%,Percentage,8.2,,,,2.9,20.8,4,Hispanic,Maternal Race/Ethnicity,"(44.661319543001, -84.71439027)",CLA9,TOP14,QUO153,26,ETH2,BOC6,RES40
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the 3 months before you got pregnant  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP27,QUO190,54,ETH2,BOC6,RES13
2007,GA,Georgia,Maternal Experiences,Abuse - Physical,"(*PCH) During the 12 months before you got pregnant  did your husband or partner push  hit  slap, kick, choke, or physically hurt you in any other way?",PRAMS,YES,%,Percentage,3,,,,0.6,13.1,4,Hispanic,Maternal Race/Ethnicity,"(32.839681093, -83.627580346)",CLA12,TOP1,QUO20,13,ETH2,BOC6,RES40
2007,PA,Pennsylvania,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),%,Percentage,75,,,,64.7,83.1,63,Hispanic,Maternal Race/Ethnicity,"(40.793730152, -77.860700294)",CLA4,TOP4,QUO165,42,ETH2,BOC6,RES24
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,Change in smoking from the three months before pregnancy to the postpartum period,PRAMS,#CIGS SAME/MORE,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP27,QUO194,54,ETH2,BOC6,RES2
2007,WV,West Virginia,Maternal Experiences,Stress,Indicator of any financial-related stressors reported,PRAMS,NO,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA12,TOP48,QUO203,54,ETH2,BOC6,RES23
2007,OR,Oregon,Maternal Behavior/Health,Morbidity - Maternal,Did you have a kidney or bladder (urinary tract) infection during your pregnancy?,PRAMS,YES,%,Percentage,18.6,,,,15.3,22.5,82,Hispanic,Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA9,TOP14,QUO154,41,ETH2,BOC6,RES40
2007,UT,Utah,Insurance/Medicaid/Services,Medicaid,Indicator of whether mother was Medicaid recipient at any time (pregnancy  for prenatal care  or for delivery).,PRAMS,Non-Medicaid,%,Percentage,32.6,,,,27.5,38.2,112,Hispanic,Maternal Race/Ethnicity,"(39.360700171, -111.587130635)",CLA10,TOP12,QUO53,49,ETH2,BOC6,RES108
2007,MA,Massachusetts,Infant Health,Injury Prevention,There are loaded guns  rifles  or other firearms in the home,PRAMS,NO,%,Percentage,98.3,,,,96.2,99.2,342,Hispanic,Maternal Race/Ethnicity,"(42.27687047, -72.082690675)",CLA8,TOP40,QUO186,25,ETH2,BOC6,RES23
2007,WA,Washington,Infant Health,Smoke Exposure,Indicator of whether baby is exposed to cigarette smoke.,PRAMS,YES,%,Percentage,1.1,,,,0.4,3,4,Hispanic,Maternal Race/Ethnicity,"(47.522278629, -120.47001079)",CLA8,TOP24,QUO12,53,ETH2,BOC6,RES40
2007,UT,Utah,Demographics,Income,"Source of household income - money from a business, fees, dividends or rental income",PRAMS,YES (CHECKED),%,Percentage,1,,,,0.4,2.3,5,Hispanic,Maternal Race/Ethnicity,"(39.360700171, -111.587130635)",CLA2,TOP55,QUO302,49,ETH2,BOC6,RES41
2007,NE,Nebraska,Infant Health,Sleep Behaviors,How do you most often lay your baby down to sleep now?,PRAMS,SIDE/STOMACH,%,Percentage,0.6,,,,0.1,2.1,2,Hispanic,Maternal Race/Ethnicity,"(41.641040988001, -99.365720623)",CLA8,TOP23,QUO328,31,ETH2,BOC6,RES67
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,In the 3 months before you got pregnant  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO190,23,ETH2,BOC6,RES10
2007,MI,Michigan,Infant Health,Sleep Behaviors,Indicator of whether baby is most often laid on his or her back to sleep,PRAMS,YES,%,Percentage,77.5,,,,61.2,88.3,34,Hispanic,Maternal Race/Ethnicity,"(44.661319543001, -84.71439027)",CLA8,TOP23,QUO28,26,ETH2,BOC6,RES40
2007,GA,Georgia,Demographics,Income,"Source of household income - money from a business, fees, dividends or rental income",PRAMS,NO (UNCHECKED),%,Percentage,93.8,,,,78.5,98.4,79,Hispanic,Maternal Race/Ethnicity,"(32.839681093, -83.627580346)",CLA2,TOP55,QUO302,13,ETH2,BOC6,RES24
2007,GA,Georgia,Maternal Behavior/Health,HIV Test,Indicator of whether an HIV test was refused among women offered the test,PRAMS,YES,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(32.839681093, -83.627580346)",CLA9,TOP7,QUO142,13,ETH2,BOC6,RES40
2007,RI,Rhode Island,Family Planning,Assisted Reproduction,(*PCH) Indicator of receiving any fertility drugs or treatment,PRAMS,YES,%,Percentage,4.7,,,,2.7,8,19,Hispanic,Maternal Race/Ethnicity,"(41.708280193, -71.522470314)",CLA4,TOP50,QUO223,44,ETH2,BOC6,RES40
2007,ME,Maine,Prenatal Care,Prenatal Care - Location,Where did you go most of the time for your prenatal visits?,PRAMS,Hospital Clinic,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA11,TOP57,QUO331,23,ETH2,BOC6,RES137
2007,OH,Ohio,Maternal Behavior/Health,Pregnancy History,(*PCH) Indicator of previous preterm birth,PRAMS,NO,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(40.060210141, -82.404260056)",CLA9,TOP16,QUO176,39,ETH2,BOC6,RES23
2007,GA,Georgia,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,%,Percentage,52,,,,31.4,71.9,30,Hispanic,Maternal Race/Ethnicity,"(32.839681093, -83.627580346)",CLA4,TOP4,QUO89,13,ETH2,BOC6,RES40
2007,IL,Illinois,Delivery,Delivery - Payment,Indicator of whether private insurance paid for delivery,PRAMS,NO,%,Percentage,79,,,,74.5,83,297,Hispanic,Maternal Race/Ethnicity,"(40.485010283, -88.997710178)",CLA6,TOP56,QUO317,17,ETH2,BOC6,RES23
2007,NY,New York (excluding NYC),Prenatal Care,Prenatal Care - Content,During any of your prenatal care visits  did a doctor  nurse  or other health care worker talk with you about using a seat belt during your pregnancy ?,PRAMS,NO,%,Percentage,43.6,,,,33.9,53.7,72,Hispanic,Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA11,TOP19,QUO36,36,ETH2,BOC6,RES23
2007,MN,Minnesota,Prenatal Care,Prenatal Care - Barriers,Barrier to prenatal care - couldnt take time off from work (years 2004-2008),PRAMS,YES,%,Percentage,14.4,,,,8.5,23.2,14,Hispanic,Maternal Race/Ethnicity,"(46.355648736, -94.794200503)",CLA11,TOP59,QUO285,27,ETH2,BOC6,RES40
2007,OK,Oklahoma,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),%,Percentage,79.5,,,,57.8,91.7,52,Hispanic,Maternal Race/Ethnicity,"(35.472031356, -97.521070214)",CLA4,TOP4,QUO159,40,ETH2,BOC6,RES24
2007,IL,Illinois,Infant Health,Infant Health Care,Indicator of infant checkup within 1 week of hospital discharge for infants discharged within 48 hours,PRAMS,NO,%,Percentage,13,,,,8.9,18.5,26,Hispanic,Maternal Race/Ethnicity,"(40.485010283, -88.997710178)",CLA8,TOP11,QUO10,17,ETH2,BOC6,RES23
2007,AR,Arkansas,Maternal Behavior/Health,Pregnancy History,History of previous live births,PRAMS,PRETERM,%,Percentage,1.3,,,,0.4,4.3,5,Hispanic,Maternal Race/Ethnicity,"(34.748650124, -92.274490743)",CLA9,TOP16,QUO173,5,ETH2,BOC6,RES61
2007,NC,North Carolina,Maternal Experiences,Stress,In the 12 months before your baby was born  you lost your job even though you wanted to go on working,PRAMS,YES,%,Percentage,15.3,,,,10.3,22.1,33,Hispanic,Maternal Race/Ethnicity,"(35.466220975, -79.159250463)",CLA12,TOP48,QUO213,37,ETH2,BOC6,RES40
2007,MN,Minnesota,Prenatal Care,Prenatal Care - Content,During any of your prenatal care visits  did a doctor  nurse  or other health care worker talk with you about using a seat belt during your pregnancy ?,PRAMS,YES,%,Percentage,73.4,,,,63.8,81.2,75,Hispanic,Maternal Race/Ethnicity,"(46.355648736, -94.794200503)",CLA11,TOP19,QUO36,27,ETH2,BOC6,RES40
2007,ME,Maine,Insurance/Medicaid/Services,WIC,During your pregnancy  were you on WIC (Special Supplemental Nutrition Program for Women  Infants and Children)?,PRAMS,Non-WIC,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA10,TOP25,QUO43,23,ETH2,BOC6,RES50
2007,OK,Oklahoma,Maternal Behavior/Health,Multivitamin Use,In the month before you got pregnant with your new baby  how many times a week did you take a multivitamin?,PRAMS,1-3 TIMES/WEEK,%,Percentage,7.2,,,,3.1,16,18,Hispanic,Maternal Race/Ethnicity,"(35.472031356, -97.521070214)",CLA9,TOP15,QUO335,40,ETH2,BOC6,RES69
2007,NJ,New Jersey,Family Planning,Contraception - Postpartum,Reason for not using postpartum contraception - does not think she could become pregnant (sterile),PRAMS,YES (CHECKED),%,Percentage,5.5,,,,2.1,13.7,4,Hispanic,Maternal Race/Ethnicity,"(40.130570048, -74.273691288)",CLA4,TOP49,QUO81,34,ETH2,BOC6,RES41
2007,NC,North Carolina,Demographics,Income,"Source of household income - money from a business, fees, dividends or rental income",PRAMS,NO (UNCHECKED),%,Percentage,96.2,,,,91.8,98.3,208,Hispanic,Maternal Race/Ethnicity,"(35.466220975, -79.159250463)",CLA2,TOP55,QUO302,37,ETH2,BOC6,RES24
2007,OH,Ohio,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,%,Percentage,29.9,,,,14.8,51.2,13,Hispanic,Maternal Race/Ethnicity,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO8,39,ETH2,BOC6,RES40
2007,GA,Georgia,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,%,Percentage,44.3,,,,24.6,66,17,Hispanic,Maternal Race/Ethnicity,"(32.839681093, -83.627580346)",CLA4,TOP4,QUO241,13,ETH2,BOC6,RES40
2007,WV,West Virginia,Infant Health,Sleep Behaviors,How often does your new baby sleep in the same bed with you or anyone else?,PRAMS,NEVER,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA8,TOP23,QUO189,54,ETH2,BOC6,RES22
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,Change in smoking from the three months before pregnancy to the postpartum period,PRAMS,SMOKER WHO QUIT,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO194,23,ETH2,BOC6,RES34
2007,UT,Utah,Demographics,Income,Source of household income - paycheck or money from a job,PRAMS,NO (UNCHECKED),%,Percentage,9.4,,,,6.9,12.6,48,Hispanic,Maternal Race/Ethnicity,"(39.360700171, -111.587130635)",CLA2,TOP55,QUO304,49,ETH2,BOC6,RES24
2007,UT,Utah,Maternal Behavior/Health,Morbidity - Maternal,Did your cervix have have to be sewn shut (incompetent cervix  cerclage) during your pregnancy?,PRAMS,NO,%,Percentage,99.7,,,,98.7,99.9,384,Hispanic,Maternal Race/Ethnicity,"(39.360700171, -111.587130635)",CLA9,TOP14,QUO151,49,ETH2,BOC6,RES23
2007,WI,Wisconsin,Maternal Behavior/Health,Tobacco Use,Indicator for whether mother smoked during the last three months of pregnancy,PRAMS,YES,%,Percentage,7.5,,,,4.5,12.2,14,Hispanic,Maternal Race/Ethnicity,"(44.393191174, -89.816370742)",CLA9,TOP27,QUO31,55,ETH2,BOC6,RES40
2007,MO,Missouri,Delivery,Delivery - Payment,Indicator of whether private insurance paid for delivery,PRAMS,NO,%,Percentage,73.8,,,,55.8,86.3,30,Hispanic,Maternal Race/Ethnicity,"(38.635790776, -92.566300053)",CLA6,TOP56,QUO317,29,ETH2,BOC6,RES23
2007,MA,Massachusetts,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,%,Percentage,0.6,,,,0.2,2.3,2,Hispanic,Maternal Race/Ethnicity,"(42.27687047, -72.082690675)",CLA9,TOP2,QUO99,25,ETH2,BOC6,RES26
2007,HI,Hawaii,Maternal Experiences,Abuse - Physical,"During the 12 months before you got pregnant  did your ex-husband or ex-partner push  hit  slap, kick, choke, or physically hurt you in any other way?",PRAMS,NO,%,Percentage,93.6,,,,89.9,96.1,234,Hispanic,Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA12,TOP1,QUO313,15,ETH2,BOC6,RES23
2007,UT,Utah,Maternal Behavior/Health,Pregnancy History,History of previous live births,PRAMS,OK (NOT LBW OR PRETERM),%,Percentage,51.7,,,,46.1,57.3,184,Hispanic,Maternal Race/Ethnicity,"(39.360700171, -111.587130635)",CLA9,TOP16,QUO173,49,ETH2,BOC6,RES60
2007,AR,Arkansas,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,%,Percentage,56.4,,,,37.4,73.7,31,Hispanic,Maternal Race/Ethnicity,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO3,5,ETH2,BOC6,RES23
2007,GA,Georgia,Maternal Behavior/Health,Morbidity - Maternal,Indicator of whether mother reported having gestational diabetes (years 2004-2008),PRAMS,YES,%,Percentage,24,,,,12.6,40.9,15,Hispanic,Maternal Race/Ethnicity,"(32.839681093, -83.627580346)",CLA9,TOP14,QUO153,13,ETH2,BOC6,RES40
2007,YC,New York City,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),%,Percentage,87.9,,,,80.2,92.9,150,Hispanic,Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO163,36,ETH2,BOC6,RES24
2007,WI,Wisconsin,Maternal Experiences,Abuse - Physical,"During your most recent pregnancy  did an ex-husband or ex-partner push  hit  slap, kick, choke, or physically hurt you in any other way?",PRAMS,YES,%,Percentage,3.7,,,,1.8,7.5,7,Hispanic,Maternal Race/Ethnicity,"(44.393191174, -89.816370742)",CLA12,TOP1,QUO315,55,ETH2,BOC6,RES40
2007,MO,Missouri,Maternal Behavior/Health,Morbidity - Maternal,Did your cervix have have to be sewn shut (incompetent cervix  cerclage) during your pregnancy?,PRAMS,YES,%,Percentage,1.4,,,,0.2,9.1,1,Hispanic,Maternal Race/Ethnicity,"(38.635790776, -92.566300053)",CLA9,TOP14,QUO151,29,ETH2,BOC6,RES40
2007,MN,Minnesota,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,NO (UNCHECKED),%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(46.355648736, -94.794200503)",CLA4,TOP4,QUO160,27,ETH2,BOC6,RES24
2007,HI,Hawaii,Maternal Behavior/Health,Pregnancy History,History of previous live births,PRAMS,LBW,%,Percentage,3.2,,,,1.6,6,8,Hispanic,Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA9,TOP16,QUO173,15,ETH2,BOC6,RES57
2007,MD,Maryland,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,%,Percentage,20.3,,,,9.7,37.7,19,Hispanic,Maternal Race/Ethnicity,"(39.290580964, -76.609260111)",CLA4,TOP4,QUO3,24,ETH2,BOC6,RES23
2007,PA,Pennsylvania,Prenatal Care,Prenatal Care - Barriers,Barrier to prenatal care - did not want anyone to know about the pregnancy (years 2004-2008),PRAMS,YES,%,Percentage,14.6,,,,10.1,20.6,27,Hispanic,Maternal Race/Ethnicity,"(40.793730152, -77.860700294)",CLA11,TOP59,QUO286,42,ETH2,BOC6,RES40
2007,OR,Oregon,Maternal Behavior/Health,Morbidity - Maternal,Indicator of whether mother went to the hospital and stayed more than 7 days for a pregnancy-related complication (years 2004-2008),PRAMS,NO,%,Percentage,98.2,,,,96.4,99.1,390,Hispanic,Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA9,TOP14,QUO19,41,ETH2,BOC6,RES23
2007,HI,Hawaii,Delivery,Delivery - Payment,Indicator of whether personal income paid for delivery,PRAMS,YES,%,Percentage,12,,,,8.6,16.4,31,Hispanic,Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA6,TOP56,QUO318,15,ETH2,BOC6,RES40
2007,YC,New York City,Prenatal Care,Prenatal Care - Content,During any of your prenatal care visits  did a doctor  nurse  or other health care worker talk with you about what to do if your labor starts early?,PRAMS,NO,%,Percentage,11.5,,,,8.5,15.4,65,Hispanic,Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA11,TOP19,QUO66,36,ETH2,BOC6,RES23
2007,HI,Hawaii,Insurance/Medicaid/Services,Medicaid,Just before you got pregnant  were you on Medicaid? (years 2000 - 2008),PRAMS,NO,%,Percentage,72.2,,,,66.4,77.4,186,Hispanic,Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA10,TOP12,QUO17,15,ETH2,BOC6,RES23
2007,GA,Georgia,Family Planning,Contraception - Postpartum,Reason for not using postpartum contraception - wants to get pregnant,PRAMS,NO (UNCHECKED),%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Hispanic,Maternal Race/Ethnicity,"(32.839681093, -83.627580346)",CLA4,TOP49,QUO86,13,ETH2,BOC6,RES24
2007,AK,Alaska,Demographics,Income,Income groups (years 2004 and beyond),PRAMS,"$10,000 to $24,999",%,Percentage,30.3,,,,18.4,45.5,30,Hispanic,Maternal Race/Ethnicity,"(64.845079957001, -147.722059036)",CLA2,TOP55,QUO64,2,ETH2,BOC6,RES5
